log_id,timestamp,cmdb_id,log_name,value
L-JkpX8BDiVcQfZwLhkO,1647747278,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/EmptyCart'
MOJkpX8BDiVcQfZwLhkO,1647747278,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
MeJkpX8BDiVcQfZwLhkO,1647747278,cartservice-1,log_cartservice-service_application,     Request finished in 0.7507ms 200 application/grpc
M-JkpX8BDiVcQfZwLhkO,1647747277,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['L9ECAV7KIM', 'OLJCESPC7Z', 'LS4PSXUNUM', '2ZYFJ3GM2N', '66VCHSJNUP']"
NuJkpX8BDiVcQfZwLhkO,1647747278,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['2ZYFJ3GM2N', 'OLJCESPC7Z', '0PUK6V6EV0', '9SIQT8TOJO', 'LS4PSXUNUM']"
PeJkpX8BDiVcQfZwLhkO,1647747278,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
PuJkpX8BDiVcQfZwLhkO,1647747278,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
QOJkpX8BDiVcQfZwLhkO,1647747278,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
QuJkpX8BDiVcQfZwLhkO,1647747278,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=90f1a324-6fef-4f06-8aee-e62b9422bb8e
Q-JkpX8BDiVcQfZwLhkO,1647747278,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
ROJkpX8BDiVcQfZwLhkO,1647747278,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
RuJkpX8BDiVcQfZwLhkO,1647747278,cartservice-2,log_cartservice-service_application,     Request finished in 0.7353ms 200 application/grpc
SOJkpX8BDiVcQfZwLhkO,1647747278,frontend-2,log_frontend-service_application,"severity: debug, message: view user cart"
S-JkpX8BDiVcQfZwLhkO,1647747277,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
guJkpX8BDiVcQfZwLhkd,1647747277,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
g-JkpX8BDiVcQfZwLhkd,1647747277,frontend-1,log_frontend-service_application,"severity: debug, message: serving product page"
heJkpX8BDiVcQfZwLhkd,1647747277,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
iOJkpX8BDiVcQfZwLhkd,1647747277,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
ieJkpX8BDiVcQfZwLhkd,1647747277,frontend-1,log_frontend-service_application,"severity: debug, message: view user cart"
jeJkpX8BDiVcQfZwLhkd,1647747278,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
keJkpX8BDiVcQfZwLhkd,1647747278,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
k-JkpX8BDiVcQfZwLhkd,1647747278,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
meJkpX8BDiVcQfZwLhkd,1647747278,frontend-0,log_frontend-service_application,"severity: debug, message: placing order"
muJkpX8BDiVcQfZwLhkd,1647747278,frontend-0,log_frontend-service_application,"severity: info, message: order placed"
nuJkpX8BDiVcQfZwLhkd,1647747280,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
n-JkpX8BDiVcQfZwLhkd,1647747280,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
ouJkpX8BDiVcQfZwLhkd,1647747280,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
pOJkpX8BDiVcQfZwLhkd,1647747280,cartservice-0,log_cartservice-service_application,     Request finished in 0.6836ms 200 application/grpc
peJkpX8BDiVcQfZwLhkd,1647747279,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['1YMWWN1N4O', '66VCHSJNUP', '2ZYFJ3GM2N', 'L9ECAV7KIM', '0PUK6V6EV0']"
p-JkpX8BDiVcQfZwLhkd,1647747279,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['0PUK6V6EV0', '9SIQT8TOJO', 'OLJCESPC7Z', 'LS4PSXUNUM', 'L9ECAV7KIM']"
rOJkpX8BDiVcQfZwLhkd,1647747279,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
reJkpX8BDiVcQfZwLhkd,1647747279,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
r-JkpX8BDiVcQfZwLhkd,1647747280,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
5OJkpX8BDiVcQfZwLhku,1647747279,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
5eJkpX8BDiVcQfZwLhku,1647747279,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
5uJkpX8BDiVcQfZwLhku,1647747279,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
6OJkpX8BDiVcQfZwLhku,1647747279,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
7uJkpX8BDiVcQfZwLhku,1647747279,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
7-JkpX8BDiVcQfZwLhku,1647747279,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
8OJkpX8BDiVcQfZwLhku,1647747279,cartservice-2,log_cartservice-service_application,     Request finished in 0.7988ms 200 application/grpc
6eJkpX8BDiVcQfZwNRq4,1647747279,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
6uJkpX8BDiVcQfZwNRq4,1647747280,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
6-JkpX8BDiVcQfZwNRq4,1647747279,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
7OJkpX8BDiVcQfZwNRq4,1647747279,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
7eJkpX8BDiVcQfZwNRq4,1647747279,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
7-JkpX8BDiVcQfZwNRq4,1647747279,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
9OJkpX8BDiVcQfZwNRq4,1647747280,frontend-0,log_frontend-service_application,"severity: debug, message: view user cart"
9uJkpX8BDiVcQfZwNRq4,1647747280,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['L9ECAV7KIM', 'LS4PSXUNUM', '1YMWWN1N4O', '0PUK6V6EV0', '9SIQT8TOJO']"
-uJkpX8BDiVcQfZwNRq4,1647747280,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
_eJkpX8BDiVcQfZwNRq4,1647747280,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
_uJkpX8BDiVcQfZwNRq4,1647747280,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
AeJkpX8BDiVcQfZwNRu4,1647747280,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
A-JkpX8BDiVcQfZwNRu4,1647747280,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
BuJkpX8BDiVcQfZwNRu4,1647747281,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
B-JkpX8BDiVcQfZwNRu4,1647747280,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
ueJkpX8BDiVcQfZwORug,1647747280,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
vuJkpX8BDiVcQfZwORug,1647747280,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
v-JkpX8BDiVcQfZwORug,1647747281,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
wuJkpX8BDiVcQfZwORug,1647747281,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
xuJkpX8BDiVcQfZwORug,1647747281,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
x-JkpX8BDiVcQfZwORug,1647747281,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
yOJkpX8BDiVcQfZwORug,1647747281,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
yuJkpX8BDiVcQfZwORug,1647747281,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
zOJkpX8BDiVcQfZwORug,1647747280,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
zeJkpX8BDiVcQfZwORug,1647747280,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
z-JkpX8BDiVcQfZwORug,1647747280,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
0eJkpX8BDiVcQfZwORug,1647747280,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
1uJkpX8BDiVcQfZwORug,1647747280,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
2OJkpX8BDiVcQfZwORug,1647747281,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
2uJkpX8BDiVcQfZwORug,1647747281,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
3eJkpX8BDiVcQfZwORug,1647747281,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
3uJkpX8BDiVcQfZwORug,1647747281,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
3-JkpX8BDiVcQfZwORug,1647747281,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
4uJkpX8BDiVcQfZwORug,1647747281,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
5OJkpX8BDiVcQfZwORug,1647747281,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
5eJkpX8BDiVcQfZwORug,1647747281,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=0c22f5c2-a8b3-4b1d-8797-ffc973249f25
5uJkpX8BDiVcQfZwORug,1647747281,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
5-JkpX8BDiVcQfZwORug,1647747281,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
6uJkpX8BDiVcQfZwORu8,1647747281,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
7OJkpX8BDiVcQfZwORu8,1647747281,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
7uJkpX8BDiVcQfZwORu8,1647747281,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=9161add8-7ccf-4b4a-8234-9df7e6185873
8-JkpX8BDiVcQfZwORu8,1647747281,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['1YMWWN1N4O', 'L9ECAV7KIM', '66VCHSJNUP', '9SIQT8TOJO', '6E92ZMYYFZ']"
9OJkpX8BDiVcQfZwORu8,1647747281,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['9SIQT8TOJO', 'L9ECAV7KIM', '6E92ZMYYFZ', '2ZYFJ3GM2N', '0PUK6V6EV0']"
-OJkpX8BDiVcQfZwORu8,1647747281,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
-eJkpX8BDiVcQfZwORu8,1647747281,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
_OJkpX8BDiVcQfZwORu8,1647747281,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
AOJkpX8BDiVcQfZwORy8,1647747281,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=1eebd25f-f8a4-4fe3-b2dd-d42be37e4153
AeJkpX8BDiVcQfZwORy8,1647747281,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
A-JkpX8BDiVcQfZwORy8,1647747281,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
BOJkpX8BDiVcQfZwORy8,1647747281,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
CuJkpX8BDiVcQfZwORy8,1647747281,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
C-JkpX8BDiVcQfZwORy8,1647747281,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
DOJkpX8BDiVcQfZwORy8,1647747281,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
EuJkpX8BDiVcQfZwORy8,1647747281,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
E-JkpX8BDiVcQfZwORy8,1647747281,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
FeJkpX8BDiVcQfZwORy8,1647747281,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
F-JkpX8BDiVcQfZwORy8,1647747282,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
GOJkpX8BDiVcQfZwORy8,1647747281,cartservice-2,log_cartservice-service_application,     Request finished in 0.723ms 200 application/grpc
GeJkpX8BDiVcQfZwORy8,1647747282,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
G-JkpX8BDiVcQfZwORy8,1647747282,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
HeJkpX8BDiVcQfZwORzO,1647747281,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
IOJkpX8BDiVcQfZwORzO,1647747281,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
JOJkpX8BDiVcQfZwORzO,1647747279,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
JeJkpX8BDiVcQfZwORzO,1647747279,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
KuJkpX8BDiVcQfZwORzO,1647747281,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
K-JkpX8BDiVcQfZwORzO,1647747281,frontend-2,log_frontend-service_application,"severity: info, message: home"
LOJkpX8BDiVcQfZwORzO,1647747281,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
MeJkpX8BDiVcQfZwORzO,1647747281,frontend-1,log_frontend-service_application,"severity: info, message: home"
NeJkpX8BDiVcQfZwORzO,1647747281,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
OOJkpX8BDiVcQfZwORzO,1647747281,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
PuJkpX8BDiVcQfZwORzO,1647747281,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
QOJkpX8BDiVcQfZwORzO,1647747281,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
ReJkpX8BDiVcQfZwORzO,1647747281,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
R-JkpX8BDiVcQfZwORzO,1647747281,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
S-JkpX8BDiVcQfZwORzO,1647747281,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
TuJkpX8BDiVcQfZwORzg,1647747281,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
U-JkpX8BDiVcQfZwORzg,1647747281,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
VeJkpX8BDiVcQfZwORzg,1647747281,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
VuJkpX8BDiVcQfZwORzg,1647747282,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
V-JkpX8BDiVcQfZwORzg,1647747282,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
XOJkpX8BDiVcQfZwORzg,1647747281,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
XuJkpX8BDiVcQfZwORzg,1647747281,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
X-JkpX8BDiVcQfZwORzg,1647747282,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
YeJkpX8BDiVcQfZwORzg,1647747281,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
Y-JkpX8BDiVcQfZwORzg,1647747282,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
ZOJkpX8BDiVcQfZwORzg,1647747282,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
Z-JkpX8BDiVcQfZwORzg,1647747282,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
aOJkpX8BDiVcQfZwORzg,1647747282,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
aeJkpX8BDiVcQfZwORzg,1647747282,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
bOJkpX8BDiVcQfZwORzg,1647747281,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
c-JkpX8BDiVcQfZwORzg,1647747282,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
fOJkpX8BDiVcQfZwORzg,1647747281,cartservice-0,log_cartservice-service_application,     Request finished in 0.7847ms 200 application/grpc
feJkpX8BDiVcQfZwORzg,1647747281,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
f-JkpX8BDiVcQfZwORzg,1647747281,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
gOJkpX8BDiVcQfZwORzy,1647747281,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
huJkpX8BDiVcQfZwORzy,1647747281,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
h-JkpX8BDiVcQfZwORzy,1647747281,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
iOJkpX8BDiVcQfZwORzy,1647747281,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
ieJkpX8BDiVcQfZwORzy,1647747281,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
i-JkpX8BDiVcQfZwORzy,1647747281,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
jOJkpX8BDiVcQfZwORzy,1647747281,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
jeJkpX8BDiVcQfZwORzy,1647747281,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
juJkpX8BDiVcQfZwORzy,1647747281,cartservice-0,log_cartservice-service_application,     Request finished in 0.7734ms 200 application/grpc
kOJkpX8BDiVcQfZwORzy,1647747282,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
keJkpX8BDiVcQfZwORzy,1647747282,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
k-JkpX8BDiVcQfZwORzy,1647747282,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=819c6c4e-8a4b-4cee-8fa3-6a3b5a1e73aa
lOJkpX8BDiVcQfZwORzy,1647747282,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
luJkpX8BDiVcQfZwORzy,1647747282,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
l-JkpX8BDiVcQfZwORzy,1647747282,cartservice-0,log_cartservice-service_application,     Request finished in 0.7134ms 200 application/grpc
meJkpX8BDiVcQfZwORzy,1647747281,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['OLJCESPC7Z', '9SIQT8TOJO', 'LS4PSXUNUM', '1YMWWN1N4O', '66VCHSJNUP']"
m-JkpX8BDiVcQfZwORzy,1647747282,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['0PUK6V6EV0', '9SIQT8TOJO', '66VCHSJNUP', 'LS4PSXUNUM', '2ZYFJ3GM2N']"
nOJkpX8BDiVcQfZwORzy,1647747282,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
ceJkpX8BDiVcQfZwEhKN,1647747270,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
cuJkpX8BDiVcQfZwEhKN,1647747270,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
c-JkpX8BDiVcQfZwEhKN,1647747270,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
duJkpX8BDiVcQfZwEhKN,1647747270,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
d-JkpX8BDiVcQfZwEhKN,1647747271,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
eOJkpX8BDiVcQfZwEhKN,1647747271,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
feJkpX8BDiVcQfZwEhKN,1647747271,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
fuJkpX8BDiVcQfZwEhKN,1647747270,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
hOJkpX8BDiVcQfZwEhKN,1647747271,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
heJkpX8BDiVcQfZwEhKN,1647747271,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
iOJkpX8BDiVcQfZwEhKN,1647747271,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=6e7e1c72-6593-4c1f-8e32-c92f0482cdc7
iuJkpX8BDiVcQfZwEhKN,1647747271,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
jeJkpX8BDiVcQfZwEhKN,1647747271,shippingservice-0,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
juJkpX8BDiVcQfZwEhKN,1647747271,shippingservice-0,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
j-JkpX8BDiVcQfZwEhKN,1647747271,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
kOJkpX8BDiVcQfZwEhKN,1647747271,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
leJkpX8BDiVcQfZwEhKN,1647747271,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
luJkpX8BDiVcQfZwEhKN,1647747271,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
mOJkpX8BDiVcQfZwEhKN,1647747271,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['OLJCESPC7Z', '1YMWWN1N4O', '66VCHSJNUP', 'L9ECAV7KIM', '9SIQT8TOJO']"
meJkpX8BDiVcQfZwEhKN,1647747271,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['0PUK6V6EV0', 'L9ECAV7KIM', '9SIQT8TOJO', 'LS4PSXUNUM', '66VCHSJNUP']"
muJkpX8BDiVcQfZwEhKN,1647747271,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['2ZYFJ3GM2N', 'LS4PSXUNUM', '66VCHSJNUP', '1YMWWN1N4O', 'OLJCESPC7Z']"
nuJkpX8BDiVcQfZwEhKN,1647747271,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
oOJkpX8BDiVcQfZwEhKN,1647747271,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
oeJkpX8BDiVcQfZwEhKN,1647747271,frontend-1,log_frontend-service_application,"severity: debug, message: view user cart"
ouJkpX8BDiVcQfZwEhKN,1647747271,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
CuJkpX8BDiVcQfZwEhOq,1647747270,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
DOJkpX8BDiVcQfZwEhOq,1647747272,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
LuJkpX8BDiVcQfZwFhR1,1647747271,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
L-JkpX8BDiVcQfZwFhR1,1647747271,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
MeJkpX8BDiVcQfZwFhR1,1647747271,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
M-JkpX8BDiVcQfZwFhR1,1647747271,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
NuJkpX8BDiVcQfZwFhR1,1647747272,frontend-0,log_frontend-service_application,"severity: debug, message: view user cart"
OOJkpX8BDiVcQfZwFhR1,1647747272,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
OeJkpX8BDiVcQfZwFhR1,1647747272,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
